[2016-03-21 11:52:08,815: INFO/MainProcess] beat: Starting...
[2016-04-04 21:38:06,706: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 21:38:06,721: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 21:43:06,834: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 21:43:06,842: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 21:48:06,952: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 21:48:06,963: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 21:53:07,084: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 21:53:07,096: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 21:58:07,167: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 21:58:07,180: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:03:07,279: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:03:07,290: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:08:07,367: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:08:07,377: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:13:07,459: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:13:07,470: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:18:07,541: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:18:07,544: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:23:07,626: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:23:07,641: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:28:07,745: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:28:07,758: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:33:07,868: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:33:07,884: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:38:07,975: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:38:07,984: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:43:08,098: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:43:08,111: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:48:08,191: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:48:08,199: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:53:08,302: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:53:08,320: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 22:58:08,385: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 22:58:08,390: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:03:08,446: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:03:08,463: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:08:08,563: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:08:08,571: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:13:08,685: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:13:08,692: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:18:08,778: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:18:08,786: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:23:08,899: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:23:08,910: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:28:08,944: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:28:08,964: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:33:09,065: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:33:09,069: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:38:09,179: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:38:09,194: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:43:09,298: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:43:09,310: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:48:09,392: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:48:09,409: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:53:09,521: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:53:09,533: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-04 23:58:09,642: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-04 23:58:09,657: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:03:09,752: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:03:09,756: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:08:09,853: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:08:09,866: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:13:09,930: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:13:09,934: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:18:10,013: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:18:10,023: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:23:10,136: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:23:10,139: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:28:10,228: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:28:10,231: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:33:10,335: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:33:10,351: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:38:10,452: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:38:10,454: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:43:10,541: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:43:10,544: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:48:10,637: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:48:10,655: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:53:10,870: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:53:10,877: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 00:58:10,990: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 00:58:10,995: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:03:11,098: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:03:11,113: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:08:11,214: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:08:11,218: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:13:11,324: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:13:11,333: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:18:11,420: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:18:11,432: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:23:11,529: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:23:11,547: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:28:11,600: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:28:11,616: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:33:11,694: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:33:11,709: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:38:11,813: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:38:11,827: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:43:11,949: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:43:11,962: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:48:12,066: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:48:12,070: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:53:12,174: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:53:12,189: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 01:58:12,273: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 01:58:12,285: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:03:12,388: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:03:12,399: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:08:12,504: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:08:12,519: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:13:12,567: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:13:12,581: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:18:12,636: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:18:12,649: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:23:12,743: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:23:12,746: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:28:12,841: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:28:12,854: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:33:12,948: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:33:12,952: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:38:12,988: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:38:12,999: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:43:13,058: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:43:13,071: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:48:13,161: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:48:13,172: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:53:13,271: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:53:13,286: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 02:58:13,384: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 02:58:13,395: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:03:13,503: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:03:13,520: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:08:13,595: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:08:13,608: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:13:13,704: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:13:13,715: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:18:13,824: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:18:13,840: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:23:13,943: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:23:13,956: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:28:14,025: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:28:14,029: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:33:14,127: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:33:14,129: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:38:14,208: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:38:14,213: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:43:14,301: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:43:14,314: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:48:14,432: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:48:14,437: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:53:14,528: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:53:14,534: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 03:58:14,633: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 03:58:14,648: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:03:14,715: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:03:14,718: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:08:14,799: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:08:14,802: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:13:14,895: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:13:14,900: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:18:14,970: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:18:14,985: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:23:15,093: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:23:15,103: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:28:15,147: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:28:15,150: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:33:15,250: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:33:15,262: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:38:15,375: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:38:15,388: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:43:15,497: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:43:15,512: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:48:15,617: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:48:15,629: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:53:15,721: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:53:15,734: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 04:58:15,824: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 04:58:15,834: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:03:15,908: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:03:15,919: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:08:15,986: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:08:15,990: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:13:16,070: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:13:16,081: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:18:16,166: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:18:16,179: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:23:16,257: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:23:16,279: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:28:16,364: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:28:16,367: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:33:16,424: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:33:16,436: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:38:16,543: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:38:16,561: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:43:16,662: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:43:16,674: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:48:16,776: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:48:16,793: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:53:16,901: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:53:16,913: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 05:58:16,983: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 05:58:16,996: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:03:17,094: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:03:17,103: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:08:17,205: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:08:17,215: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:13:17,333: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:13:17,344: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:18:17,425: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:18:17,433: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:23:17,527: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:23:17,541: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:28:17,638: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:28:17,650: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:33:22,802: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:33:22,823: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:38:22,899: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:38:22,912: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:43:23,113: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:43:23,129: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:48:23,231: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:48:23,244: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:53:23,346: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:53:23,357: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 06:58:23,448: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 06:58:23,459: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 07:03:23,546: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 07:03:23,556: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
[2016-04-05 07:08:23,661: INFO/MainProcess] Scheduler: Sending due task sync_queues (frappe.tasks.sync_queues)
[2016-04-05 07:08:23,676: INFO/MainProcess] Scheduler: Sending due task scheduler (frappe.tasks.enqueue_scheduler_events)
